"","merged_dataP[, 1]"
"ABLIM3",7.5831918820592
"POLA1",4.40860408927553
"NUCB2",7.66953724068923
"GABRB1",3.32803750258641
"CD34",6.17937282474763
"PSMC1",9.173702082652
"VAV1",4.74376631887492
"PPARD",3.33700329826167
"IDO1",2.92268759156104
"TOE1",5.5706861367985
"OCM2",2.95890276902296
"P2RY10",3.13797176303123
"CCL18",3.54578340499206
"PSMG1",5.57901388767512
"PARP1",6.14585493149555
"MIR21 /// VMP1",7.27425457541628
"RAMP1",5.07963010325396
"ARHGDIG",3.66844129072911
"HOXB8",6.75415817863776
"TXNRD3 /// TXNRD3NB",4.84998827638718
"MACROD1",4.97155077699759
"N4BP1",7.08847675265364
"SLC27A3",5.08448012328907
"IAPP",2.99016995917692
"MRTO4",4.8151546885089
"VIPR1",4.43375017311066
"LOC57399",3.10792475521468
"RPL27AP /// RPL27AP",4.47443633061039
"FCGR2A",6.3693372675982
"PRIM1",4.06354145816466
"SF3A3",6.55777928972771
"KL",7.82822687755138
"AUH",7.53918305020089
"AMFR",6.54038857498321
"PAQR5",6.80413738880547
"ANKZF1",7.26012997342777
"SRPX2",2.74048223780246
"ZNF606",5.10493429678199
"PPP1R14B",6.35548101389682
"PTGDR",3.78638857280358
"TET3",4.35203866343331
"ARID3B",5.49381909089866
"SFXN1",9.1128709484324
"MGC12488",5.05528997768455
"TMEM185B",4.99948320073948
"BBIP1",4.20968286605496
"CLCNKA /// CLCNKB",7.35270869276215
"PSRC1",4.30943075492864
"MSH6",7.09332256173379
"GPR63",3.15917310504305
"DSG2",7.01325602152679
"DNAL4",6.00141569217701
"SLC4A10",2.40377158962857
"IFFO1",6.00283015826978
"HCRP1",3.9843608891269
"LBX1",3.46681742959455
"NUBP2",5.91542304299398
"LHFPL2",6.0545792437526
"MPG",5.68161005438386
"OR7A5",3.58627701334712
"SAP30BP",5.94012149101874
"PNPLA6",6.01682652978798
"SGSH",7.50062125441575
"KIAA1614",4.48896832214883
"ACSL1",9.16924999479647
"MRPL40",7.17958281281159
"CRYZ",9.10352071768765
"PDGFD",5.58651456327788
"MRPL12",6.329199710659
"TERF1",6.77108597081749
"ZNF480",3.71013763543527
"MEPCE",7.27371812230728
"NCF1",5.80860366074997
"TTI2",5.47704290159828
"GUSB",9.11882700850604
"ZNF266",6.7333895898751
"NCF1 /// NCF1B /// NCF1C",5.99691227832472
"ENPEP",9.18739376819996
"MYF6",3.23447908595024
"CELA3A",3.73305920670189
"HERC5",6.01333436395093
"IDI2-AS1",3.56821732920499
"TBP",7.23792741006266
"SCN10A",3.6699534622114
"RAB40B",7.34366591443004
"MAN1C1",5.92098292375342
"TFF3",4.30264779376787
"UGT2B17",2.30730378620533
"ZMYM5",4.2654071534888
"CYTH1",5.09684095855509
"MS4A5",2.90144703317056
"NPDC1",5.42482211370847
"DSPP",4.92454931470106
"BTF3P13 /// BTF3P13",3.99002928107327
"ITGAM",6.45279263820938
"RNF220",7.01674720295339
"ZNF180",4.27793655461058
"CYP39A1",4.72638146311753
"GNA14",4.71345854020193
"ZNF337",5.57427418062644
"SLC25A14",7.11976499592261
"C4A /// C4B /// C4B_2",4.72607024257812
"ZNF222",4.60202843911701
"GTPBP6",6.51186816931864
"ABL2",3.97185370847086
"SIT1",4.91090004154957
"GCK",3.18731545341839
"RPN1",8.43934148558855
"GAS1",6.26952032999335
"MAP4K1",5.15203373932294
"TUBB2B",5.71751334512962
"NDUFS2",8.51509735678627
"MAP1S",5.66390621087078
"ECHDC2",8.32605900104337
"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2",9.65924011165913
"THOC2",7.27447728342894
"ZNF45",5.37070474438503
"ZNF26",3.82909327727913
"DDX60",5.87747685351795
"COX6B1P3 /// COX6B1P3",5.62120714612277
"TKTL1",3.09436240486828
"AL928768.3 /// Ig alpha 1-[alpha]2m /// IGH",3.46005584172587
"TAB1",4.3122893909511
"UBL4A",6.35939784372567
"SDC4",8.91482437533552
"LOC100287387",2.93142369480553
"PPWD1",6.24753709914133
"GAL3ST1",5.2628859345348
"ACYP1",6.27396950303522
"RAB38",5.25520113156178
"SPAG7",7.60252906016726
"SNX7",6.96452771018343
"TEX14",3.37737800064973
"FAM134C",8.08433166678803
"CHRNA6",3.42018832601142
"HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM",5.29521781640371
"AK5",3.46972688144984
"LINC00302",3.15184028487709
"SULT1A2",6.79600848967793
"ICAM4",3.71418338272388
"ZNF593",5.76495052085576
"RABGGTA",5.97139523468735
"GPD1L",7.19675160830371
"LOC202181",4.5765310640443
"HILPDA",3.50865898424277
"NSDHL",5.27546465479811
"HTR1A",3.79511461609682
"HBD",6.45252524826296
"ALOX5AP",6.95164694889609
"UBAP1",8.65548267020444
"LRRC23",4.7348435794011
"F2R",3.58026604461318
"ABCC1",5.08262613783345
"MAML1",6.48717460408343
"IL12B",2.70640771958781
"MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86",5.60313031229622
"WIPI1",6.6298030900302
"LEPREL4",4.48845582529981
"ZFAND1",6.06703620833919
"LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4",7.18828150389855
"ASL",5.5557032078467
"TRPC4AP",5.00452797659605
"C3orf14",3.77768142739907
"TRAPPC6A",5.33789631353513
"TCF7",5.80538371098261
"BTNL8",3.77220001481394
"OR3A3",4.00556526485916
"FGF6",4.56938842941808
"CAPN10",4.66181284059554
"C2orf54",5.58552904129913
"NME3",5.76251057299905
"PFKM",7.06896626053111
"BRD7P3",2.79671501244349
"YEATS4",4.71345305889869
"KDM7A",5.25495054069696
"ERCC4",3.96498059683769
"CHERP",7.73488524556388
"TAGLN2",8.69698188065644
"MYH15",3.21616151324857
"ZNF507",6.60023959493503
"SMPD3",4.2249583229081
"ADNP2",6.55354737715146
"ASS1",12.2031253231243
"SNRNP40",5.55469789161372
"PNMAL1",5.91851543839763
"RHD",4.57809370542791
"SLC9A2",5.41758377797268
"MMP8",3.8624911399233
"NSUN5P1",6.90187940985847
"KCTD2",6.37293973123757
"JADE2",6.30698267186264
"F2RL1",7.97918424622028
"MAP3K19",3.15316792713468
"USP9Y",4.37854356866988
"CLSTN2",5.73623558939516
"SAMD9",4.44153642898685
"ZNF253",6.3051130176886
"HPCA",4.02159224786482
"SCO2",5.14200789586962
"HLA-DQA1 /// LOC100509457",8.40430504517689
"DRD1",2.73180652626066
"GPR97",4.77065243809918
"PC",5.16664534731163
"PPL",6.27143133541092
"CYP2A13",3.3102126881974
"MLF2",8.42979668751277
"BMP8B",3.52952771020186
"CD300A",5.6222407109667
"CSN1S1",3.34436373872476
"BOLA2 /// BOLA2B",7.37810804585985
"DEFB1",10.0382731210935
"MIR6840 /// PILRB /// STAG3L5P-PVRIG2P-PILRB",5.90394479381738
"APOO",8.24210794347051
"SLC5A5",4.31670292739799
"WLS",9.26144480707656
"PIK3R5",5.1159529315788
"ZNF160",4.57507587500046
"GUCY2C",2.97374861846652
"RASSF1",5.44498597889476
"TST",9.49766861450279
"RTEL1-TNFRSF6B /// TNFRSF6B",4.05784986382141
"TMC6",5.86182188936129
"CA9",3.95062889729621
"KRT86 /// LOC100509764",4.84192058360415
"GLI3",6.59809321613251
"CNR2",3.23145833162726
"TMEM51",6.91415161975751
"GPATCH8",5.11822861632189
"SERPINA3",5.17672690557464
"TMEM143",3.43720497573734
"SSTR4",3.25509298241514
"INO80B /// INO80B-WBP1",4.79601482936194
"FRMPD1",3.844998202165
"CNNM1",3.60971180770746
"HLA-C",11.4547569304803
"NOP2",5.77368762012304
"C7orf69",3.75043425216979
"MAK",2.90462345764543
"CORT",4.72187729160651
"CD55",6.13074958682186
"CCDC169-SOHLH2 /// SOHLH2",3.18304868063601
"NPHS1",5.3797148985928
"ABCA12",2.63056903466565
"CTIF",6.87130877266601
"ATF3",5.94453659619552
"TTC31",6.10735917987523
"SCARF1",4.3485724146812
"AKAP3",3.74510104979466
"KLC2",4.42035294697926
"HSD17B8",7.16071431907622
"CER1",3.60542357905595
"PRDM13",2.92466856112785
"ZIC1",3.13889249931644
"TBC1D12",3.47782320844947
"SEMA3B",3.52521137253254
"CTSF",6.36539360090944
"CEP72",4.37186023650812
"PRRG4",6.87462869334345
"PMEL",4.67847438569229
"SLC15A3",5.3911967729309
"METTL3",7.03673395888611
"MAP4K5",6.74738001372297
"HLA-G",7.51882510698392
"SNRK",8.53036953894086
"UPP1",6.44418705504236
"HIST2H2AA3 /// HIST2H2AA4",8.077971470976
"RALY",7.89326621231397
"MIA2",3.20433193733904
"IFT140",5.42852145494832
"RENBP",4.75467491192881
"AKR1C4",3.30458602661668
"ENO2",4.97669227269337
"GRAMD1C",6.08872867301083
"CHRNG",4.35075499456332
"RNF167",6.89412526825252
"VAC14",4.86882020104019
"LAMP1",9.46261638605604
"GALR1",2.98995971885086
"RPLP2",7.54244302822084
"PGAP2",5.51748783809805
"FNBP1",7.17309221717208
"PMS2L2",4.57845621857189
"ZNF117",6.03655777388378
"POLB",3.69183000570497
"NIT1",7.36024711432826
"YOD1",3.70671400007866
"KIAA0922",6.46142721310179
"TOR4A",4.48173243888708
"MYCBP2",8.49022813925713
"CKLF /// CKLF-CMTM1",6.82289945623533
"UBE4A",8.39961064121237
"CRYBA2",3.20442692866915
"BCL2A1",3.42764430620564
"KIR2DS4",2.77344348615926
"RPS8",2.6211719938021
"GPX4",9.14945531982873
"DCUN1D2",5.77679423015101
"RP5-1118D24.2",3.74021717961917
"LILRA1",5.0133281529727
"MTCL1",5.1510660083094
"PEX12",4.65430114530614
"ARMC7",5.36870060828974
"ORM1 /// ORM2",2.52253560453943
"BLMH",5.73897938290996
"C1QTNF3",5.5705377610037
"FHIT",5.52502720733725
"LHCGR",2.95519508610689
"FAM57A",4.01682829325447
"TRIAP1",7.55209452862821
"AZU1",4.75369307441038
"PRMT7",4.41308197866014
"THBS2",7.99812112045887
"ALDOC",5.55104978241918
"IGFBP6",5.93912213699
"SORT1",6.28914813324789
"VAX2",3.34360924856207
"C3orf62 /// MIR4271 /// USP4",8.56711183998208
"ANKRD36",5.12722685815393
"UCN",4.35419544503111
"TWSG1",4.73194601306374
"SEC14L5",3.30583404552169
"ATP4A",3.29294461669291
"B4GALT5",8.37352276002155
"ZWILCH",3.79599443867917
"FBXL7",5.24637827543951
"STMN1",3.75613303932295
"RASA3",4.28668055432472
"MT1F",9.82689372579991
"ERLIN1",7.18573849273958
"PRB4",5.19302764588728
"ANO10",6.72863153548322
"RB1CC1",6.59226560128402
"XCL1 /// XCL2",4.99536417829327
"PLOD1",6.98254490654549
"PTPRCAP",5.94609928218517
"DAXX",5.62868260141618
"TBC1D10B",5.84744743310989
"AAMDC",6.3077013545531
"IL18BP",5.12319254591015
"MYBPC3",4.83958640452009
"PRPF3",7.51710149572247
"TAOK3",5.54328071921546
"DYNC1LI1",7.40812231023695
"TSEN2",5.99845713391253
"CCDC130",6.09810176273013
"LSM8",5.24289616256274
"ZNF141",6.06842938125858
"HNF4G",6.54119975356206
"MIA-RAB4B /// RAB4B",6.89931564269026
"TEX28",2.83832199917297
"DDX58",5.82379594980806
"FRAT1",5.50841763700645
"XCL1",4.65997455888104
"ADCK3",8.15649296646006
"ITFG2 /// LOC100507424",5.15259419945628
"NYNRIN",5.57505241035206
"KATNA1",5.81678883235177
"RPL18AP16 /// RPL18AP16",4.32473376659194
"IGHG1 /// LOC100293211",2.92938714766009
"PRPH",3.49821945264733
"TAPBP",6.38602221575871
"PJA2",6.96659597846808
"RASL10A",4.06575091260178
"DTX4",5.87176106757479
"FKBPL",4.69934312206092
"HLA-B",11.6433094018719
"CRIM1 /// LOC101929500",8.15850459109849
"ZSCAN16",5.30545118422905
"HLA-F",7.21188971808978
"RELA",7.26454352172505
"ZNF749",3.94872446783773
"CHMP6",5.93854835665478
"IFI6",6.45610640161061
"XPO6",7.5879169011021
"RFWD3",5.8157693028342
"LEPREL1",7.19949199221775
"RMDN3",7.7171803806014
"MBOAT7",5.24203966719047
"AC084219.3",2.84998542980967
"TAF1A",3.46850283129425
"APOH",6.02923972582823
"UBBP2 /// UBBP2",5.28716492229207
"GAS8",6.95923327352677
"ABCC6 /// ABCC6P1 /// ABCC6P2 /// LOC101930322",8.42864153663139
"PRH1-PRR4 /// PRR4",5.2573903456883
"PRMT3",4.01170834517336
"APBA2",4.2659244365009
"MRPL13",6.52024496082653
"VPS4A",8.67753286961059
"AZGP1",8.22353653319254
"UCP1",3.36959499268309
"CDC20",4.22253613609314
"ALOX12",4.18627476976299
"HAUS7",5.35101640379661
"SLC12A2",6.61281077461372
"STRA13",6.13555493663171
"ING2",5.67293570541575
"SPIN2A /// SPIN2B",5.38325114686431
"CRELD1",5.47370269295557
"VNN1",5.4180578787421
"AVPI1",5.78698654300425
"KIF1C",6.57328558526079
"PEMT",5.68701139734227
"BRE",7.48564553916489
"CIDEB",7.61110083644002
"SPATA31C2",3.00047886543998
"ATP5I",9.81500506108723
"SAC3D1",4.66157473963905
"SLC7A10",3.40202968310309
"PTX3",4.11118500971091
"COL6A2",4.32782300761422
"MTX1",8.37142245281768
"CPTP",7.33267841459262
"NET1",7.62870092098734
"FLJ13224",3.07537120977298
"ANKRD46",6.58429177449141
"SH3BGRL3",8.80015296171575
"FNBP1L",7.28124813358893
"NAA16",3.97214317460015
"PDE6H",2.51373702559425
"PLEKHO2",6.32468521127186
"MARCO",3.63927235121523
"RASSF7",6.11793253174744
"COLEC10",3.01995966833312
"ABCA5",6.39088993859766
"SHPK /// TRPV1",7.07645909459873
"HMP19",3.90598023568159
"MYL9",7.40905770508166
"CDC25B",7.29799524352022
"IL6",3.54753248898789
"PITX1",2.88927677831411
"ALAS1",6.51671165487467
"INPP5K",5.66612485574101
"TMEM194A",3.91032493973833
"IFT20",7.15468530759209
"FIBP",7.03728518686232
"KRI1",7.3091374989847
"ALDH9A1",8.92140445913781
"BDH1",5.58562286378669
"CNTD2",3.95994497346412
"KCNC1",3.1887512766761
"UBA52",12.7435181911269
"OBFC1",5.00082327215316
"AKIP1 /// NUAK2",9.23861151251991
"CXCR3",4.48617711736904
"CHST7",5.20102179295549
"PPP4R1",8.45998596013581
"NYX",3.65300384796384
"CHST4",3.16420987783569
"ZNF154",3.66526179144084
"IFT88",7.02433783406651
"SLC14A1",8.43962988178611
"ATP6V1B2",9.48917422894568
"NT5C1B-RDH14 /// RDH14",6.90905104509712
"RP4-581F12.1",4.0836573945216
"KCNF1",4.50585814018417
"BHMT",9.08355547050616
"CES2",6.75981300210792
"SLC25A31",2.39395908412932
"TRIM25",7.13185209464285
"ARG2",9.19154508936234
"DEAF1",3.8552590731454
"SSX3 /// SSX5 /// SSX7",3.74833649554606
"C19orf54",7.28354959240478
"PRRC2B",7.06220083038563
"THOC6",5.14791363631714
"LOC100996792 /// MAP2K3",9.49791474149277
"CCL13",4.78382315533389
"PF4",5.76822335980119
"HRH4",2.54088948924887
"CKLF",6.99513312230379
"CYB561D2",5.1137919847854
"ANG",6.28790939013995
"HIST1H2AC",9.38852344585375
"AF198444",3.70598833153454
"SV2A",5.22123320610912
"AES",7.58951076421454
"LDB2",7.26406397888825
"YKT6",6.33692871633668
"BRDT",3.07942046188791
"ZNF354A",5.17671595100802
"IGHV5-78",2.41517532495871
"SND1",7.05271607323056
"ENGASE",6.94754772283398
"C20orf27",5.44411758260214
"ZPR1",6.8381515501065
"APC2",3.72298695711325
"ITGB2",5.09904640344328
"CAMP",6.49339285262822
"CCDC51",5.2958810173057
"CCDC102B",4.71084647289347
"POU5F1 /// POU5F1B /// POU5F1P3 /// POU5F1P4",5.70885287205241
"STX5",5.86184504236157
"VEGFB",4.51760100736818
"ALOX5",6.78423067795615
"CCDC25",7.14820863410842
"THOC1",6.99996786849125
"PPP4C",6.89840254897569
"PUS7",5.78220011219371
"PPP2R1A",7.70407194748874
"NKX3-2",3.42391371425118
"FGF3",4.40059772636887
"CHRNA9",2.59717650945169
"FAIM3",4.54455343401165
"PRKCSH",7.15633962664733
"PIK3C2B",6.08784866439536
"C9orf9",3.8451139831688
"CKAP5",5.28574250607008
"MAP4K2",4.74686989714972
"ERC2-IT1",3.85461543934046
"JMJD7-PLA2G4B /// PLA2G4B",5.29828428286173
"INHBB",3.6863982681585
"C2CD3",4.5704371992
"EPHX3",3.73605242630699
"DMBT1",3.79851971094538
"BPGM",8.0412081553436
"HGH1",5.27342748888833
"SETMAR",6.04072331841311
"TH",3.06074408443893
"MYH3",3.95177071865962
"LOC100506076 /// LOC100506123",5.2729840982359
"GUCY1B2",4.4465907215548
"GPA33",3.10357954140058
"MED22",4.639766920405
"POP7",6.04655752802924
"GNAZ",6.54904620881427
"CENPE",3.08064836116302
"ATOH1",3.45857031728516
"DPP6",3.16549296135822
"IL2RB",6.0538347563471
"NOC4L",4.6892816687693
"TREML2",4.61029305346842
"ZG16",3.78788167943544
"KPTN",4.67339783139001
"IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2",11.8109037587844
"POLDIP2",7.48886281907148
"MATK",4.98848917094867
"ZCWPW1",4.46429019958762
"LPCAT1",7.74496411163414
"ZNF394",5.67655286083401
"GP5",3.30758696812983
"OSBPL2",7.82627520635041
"SHCBP1",3.28008810817871
"BCR",5.94133180886341
"GNRH1",5.29237162820676
"CRAT",6.19488944262232
"LOC730101",4.72615681728412
"NCF2",6.68296213106233
"ATP6V0A1",6.72959802209388
"PPFIA2",4.56089681534464
"SPATA31A1 /// SPATA31A3 /// SPATA31A5 /// SPATA31A6 /// SPATA31A7",4.28572446966909
"ANKRD6",6.67393590452216
"FAM86B1 /// FAM86B2 /// FAM86C1 /// FAM86DP /// FAM86FP",6.70915452149467
"CSH1 /// CSH2",3.36716294560913
"TYMP",5.37485245076611
"FPR1",5.13905193293399
"TEKT2",4.6867033383264
"NXF1",8.04826581557937
"CLEC1B",4.87194877006329
"CLPTM1",7.05789735935538
"CALML5",3.95627530099843
"HNRNPF",6.81310141195123
"CXCR4",6.12109739382275
"ADAM2",3.03382260322419
"EIF2B5",6.45064481110332
"DEFA1 /// DEFA1B /// DEFA3",7.53196339016118
"KCNK3",3.69276622897707
"IFIT1",6.38101527104381
"TRAM2",6.97878180565654
"UBTD1",4.67856762385428
"HOXC4",7.42705502039096
"CDK20",5.52679140707531
"ESPL1",4.56864772068815
"RC3H1",5.72065291783292
"APLNR",5.21897283173778
"GTF2A1L /// STON1-GTF2A1L",3.05484692138897
"KIR2DL5A",4.47312563047707
"BAALC",3.40454089641425
"TMA16",4.61893523081077
"RPAP1",4.50092770764562
"LOC440434",9.32315245608605
"LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9",6.09770088275089
"SIGIRR",8.41183000902237
"VPS28",9.42537344693721
"AC004490.1 /// AX746733",3.74442057232704
"PSG11",2.51642841797388
"MICA",6.16436341676848
"NUDT4 /// NUDT4P1",6.20046677492151
"GPS1",6.15975030289733
"PTGER4",7.23720888363074
"KRT20",2.58491547629916
"RP11-680F8.4",4.57167763282799
"KRT8P11 /// KRT8P11",5.46743360114267
"RAB3IL1",5.75729391190724
"P4HTM",6.54153283445963
"SMAD9",4.00824925192827
"BDH2",8.48667983839137
"SLC13A4",4.69967225523006
"GOT2",8.63890924742931
"NARF",5.58466740161048
"ELK2AP",3.97122924367986
"SEMA3D",5.09133282616893
"ADH1B",7.49422517614361
"PVRIG",4.6247721793479
"GADD45GIP1",5.36357035640364
"CSRP3",3.71643447210839
"BCKDHA",5.34055803441128
"RNASE6",7.00666375598123
"PHLPP2",3.53114625898303
"MT3",5.60731500873188
"CYC1",6.9530385236835
"PALM",6.52253794497997
"KLRAP1",4.01169428455268
"CD7",4.50801079822011
"OR12D2",2.71085136172269
"MAP4K3",5.95556298357063
"BCMO1",4.93439857347923
"PTPRR",2.48296682397605
"GALNT12",4.63863435308393
"NPIPA5 /// NPIPB3 /// NPIPB6 /// NPIPB8",4.9758189113358
"KRT1",4.60248366923562
"TMEM8A",7.47857058629669
"DGCR2",7.24031033431405
"RNF24",5.69998094415866
"KMT2B /// KMT2B",3.52482914579936
"IMPA2",9.74947283235802
"RCN1",7.81972169821865
"ATP13A1",5.53426246067069
"TBC1D2",5.08650728849257
"RNASE3",3.32097854682294
"COX16 /// SYNJ2BP-COX16",6.25026036330958
"BAG3",6.48013318036177
"LMBR1L",5.98292996262855
"LOC101928789 /// SP140",4.41299826866075
"BAK1",5.73282023352055
"ZNF675",5.53943273270705
"MTR",6.93082018695315
"AMOTL2",7.32027977098402
"CD101",3.06463705333956
"LILRB2",6.06416559663064
"FECH",5.91732858652798
"IFNA10",3.03921227191657
"LAMP5",4.19867323224312
"KLK10",2.84706907546984
"IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31",3.24428586661912
"PARP12",6.99550730929819
"MVP",6.47109263533099
"USE1",5.62242876400865
"GADD45A",8.34095837241017
"PUF60",7.59083882813771
"MIIP",5.45396814987839
"TASP1",3.3817760228742
"LOC644172 /// MAPK8IP1",5.54683753628426
"MRPS11P1 /// MRPS11P1",2.97381204695697
"CXorf57",2.91899299724975
"INTS8",6.81444582830543
"TSR2",7.59426952588567
"ATP8B4",4.12820362515686
"DYSF",7.4251608791776
"FAM171A1",8.21125728543687
"TARBP2",5.45822098639925
"BUD31",8.17484802840468
"ATP6V1A",9.77700815226583
"DCAF4",5.40880862418274
"CTSV",6.16084440570639
"HYAL3",3.58643337040528
"PARP8",5.25593465534344
"KRT2",2.91256177620104
"ZNF185",7.2293890911743
"TUBA4B",5.57928948940796
"OGN",4.3784851290842
"UBE2L6",8.40605722287246
"FSD1",4.2070035647681
"PYCR1",4.57512429531353
"MUC3A /// MUC3B",4.44645290819339
"AAAS",6.34418786364937
"KCNE1L",3.28063786337203
"MGAM",8.79490300736878
"P2RY6",4.76706520611962
"CEP83",4.58237204982098
"SLC35F2",6.46689992891159
"EMX1",4.44516943508878
"SIGMAR1",5.88623076198145
"BBS7",4.22101703768907
"UAP1",7.73765680175304
"SULT1B1",3.37265894759202
"RRP9",4.67903837383838
"S100A7",3.84746019679048
"SLC9A3R1",9.56164074078459
"GLP2R",2.708898243315
"LPCAT3",6.18935124342386
"RCC1",5.62152235659213
"C11orf21",4.287817430278
"BACE2",6.54685954824174
"MIR6878 /// TARS2",5.33924468846244
"DUSP13",3.43888350820797
"MOSPD3",6.37361786760337
"IRF9",8.54522441450731
"WASF1",6.30119165201912
"RNF11B",2.49880379624325
"TALDO1",10.2524117394557
"CLIC3",4.5497104399554
"MICAL1",6.22917455220361
"SUPT16H",7.62441431785587
"MEST",6.18423223911272
"VAT1",8.62721990073321
"PABPN1",5.6176683671301
"SPICE1",5.87842656529914
"ATP9A",8.04036467520394
"INE1",4.07188787109738
"FAM153A",3.49868530003617
"PJA1",6.30944351432549
"FRS3",4.40743623057433
"CNTNAP1",4.39946642700269
"ZNF142",5.01982503206166
"UBE2V1P9 /// UBE2V1P9",6.59267114916287
"CKAP2 /// IGLJ3 /// IGLV3-19 /// IGLV3-19",4.5115855384733
"IK",9.48938148175953
"SRY",2.73239573497137
"UNC119",5.41707111052572
"PGS1",4.5664908551334
"RSAD1",7.34765046449746
"UVRAG",6.36742056568627
"GP9",4.55905177924849
"AMT",6.93627896947595
"RPL23AP53",4.47464445366258
"GTF2I",5.28922457318612
"MAP2K6",5.56234479441835
"CNNM4",4.92151981053242
"PPY",2.89334012713546
"HAMP",4.4449363819645
"FA2H",3.28012274151525
"ZNF23",5.41185993019786
"PAQR6",4.04958299263081
"SLC4A2",6.36582868463587
"TARS",7.55786428528269
"SYNM",6.70851346580703
"PPP1R13L",4.64293464475012
"MOCS3",3.54143706410996
"CHP1",9.14262638260703
"TAC3",3.35684000527593
"CA2",9.92703238345879
"TMEM159",4.74263792468357
"BIN2",7.34104249395909
"SMC6",5.21300880463459
"RNF44",7.10193758806275
"RP3-336K20__B.2",2.8518470867623
"CFHR2",4.00901435379084
"GMIP",5.17608301641948
"TPRKB",6.52936325038321
"TMEM255A",2.92027791869229
"IL3RA",4.70097808186246
"CPED1",4.26715364058515
"ACKR3",6.25037816172868
"RAB1B",7.99369995925571
"FANCE",5.78480311633094
"LY96",6.52799780376349
"SNRNP35",7.29991829916853
"RPL3L",3.0100350056601
"SMAGP",5.93966825455879
"FEN1",5.86923539250651
"TIPIN",4.24877200514282
"SLC25A21",2.77667181112237
"PPFIA3",3.40376892634237
"UNC13B",8.57407444434415
"MGC2889",2.62154494796606
"LRMP",6.07721470408101
"ZW10",5.02391759456041
"RAB33A",3.435097938931
"C2orf44",5.61520675303428
"CBR1",6.15448876383089
"CYP2B7P",3.1952834812148
"NT5C",5.49241916190001
"ACACA",5.22842532359311
"ZFP2",4.05662596245265
"SNX11",7.8305169311156
"C19orf40",5.6720650817419
"ITGB3BP",6.66304582553575
"CTCF",8.56622837259248
"SMARCE1P2 /// SMARCE1P2",4.42617706958747
"ZNF157",3.10604169255495
"NPLOC4",6.92935535567362
"RHOG",7.20209934817867
"MBL2",2.91702598122866
"ZNF292",6.82698977744951
"RPL10L",4.5413930094875
"ZFP36",7.68131232933409
"LOC101929240 /// SNRNP200",4.34865144834708
"HCLS1",7.77080879593747
"IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2",3.80631984693687
"PCDHGB5",4.58309053900044
"TACR3",3.10561670775644
"KCNK12",3.80569310080107
"ZFC3H1",4.33701325608712
"MRPL28",7.63484364237787
"GPR20",3.75269566354474
"MCM5",5.20616880514353
"MPP3",4.16378068343867
"CNTN2",3.04952342212028
"KCNN4",4.51360489842776
