"","merged_dataP[, 10]"
"GS1-111G14.1",6.71090835978595
"MRPS7",7.68818546215292
"TGFBR1",3.66246582662623
"TRAC",6.89314142207884
"UGGT1",5.25266825560746
"FLVCR2",4.93523625303076
"DOCK6",4.53318295922556
"LOC101930324 /// NSF",7.07942723293924
"EIF4G2",10.1196663837468
"KIR2DL3",3.289121559452
"CACNG3",3.27997046825965
"MECP2",6.38155320732018
"KCNMB4",3.74896258137764
"PRRG1",6.22915033226952
"BRMS1",6.73061644927396
"GPM6B",4.99810860850856
"SGPL1",7.91913818896754
"ASB7",7.3826213563573
"RALGAPA1 /// RALGAPA1P",6.39628540050205
"PRPF6",6.69165566434103
"SLC6A13",6.66901374743005
"ACTR2",6.186404289166
"VPS53",3.51112872108557
"RNF219",6.17066957556917
"PRKDC",5.69610608402017
"PRDM1",6.80408845231472
"NOS1",3.42967730212854
"NMUR1",4.72044274581708
"PAX5",4.66860207345053
"MORC1",3.64050576632143
"MYH10",6.48567295630133
"SCAND1",6.08367585677907
"ART4",3.02109297562178
"CYP2R1",3.51537731403765
"MCAM /// MIR6756",5.89335747115495
"IGF2BP2",8.05928062015136
"KIAA1033",8.99018708676121
"TOMM40",6.23666325852935
"SERHL2",3.98669543898009
"IDS",4.06396217663448
"CARM1",6.91899056937646
"ARFGEF1",9.55187356396778
"SIRPG",3.92588233139849
"SLC23A2",5.00721298594766
"AIFM1",8.54609093910597
"APLP2",8.65233380634742
"SYMPK",4.63762893453564
"SNX17",6.79962641700505
"PIM1",7.23247870822944
"FAU",10.6517128521435
"CGB1 /// LHB",4.68892746561512
"KCNH2",3.41279668016584
"DTX3",4.33021040288014
"STMN2",3.02860665976557
"CELA2A /// CELA2B",2.93535974431047
"ZNF473",4.09416988543242
"BNIP2",7.02426399104003
"NBR1",9.08459030742742
"HAAO",5.95636363625986
"SLC6A11",3.32354105372832
"DEK",8.56622118724937
"HADHB",9.75356124278503
"SEPT9",5.32905067304214
"MIR6875 /// TRIP6",3.55465016466864
"C9orf16",2.79992920875603
"EFEMP2",7.85552819354755
"CSF1",4.60112292168735
"CITED1",3.33583374193289
"GBF1",5.42418320072457
"FKBP3",5.90303955278964
"EMC1",3.74491822292324
"PLEKHB1",4.45675637111265
"PART1",4.68878819737382
"CLCC1",5.19357690524258
"RBM17",3.88225684840022
"MARCH5",7.23776261340583
"DNAJC11",4.90026662091866
"CDSN",2.72484766269475
"USP6NL /// USP6NL-IT1",4.8761594964967
"LY75",5.56173972264817
"NMRK1",4.52035223914449
"ANTXR1",3.9784751118333
"C21orf2",5.12878833204388
"RMND5B",6.2799154794834
"OSGEPL1",5.99286731121359
"NIPAL3",6.38746367953088
"PSEN2",4.78990179605067
"DDX11 /// DDX12P /// LOC642846",4.23126500428872
"NDUFA13",9.32334797826175
"GOSR1",6.33665012419424
"RP4-595K12.1",8.11347981646695
"PELP1",5.67560476676414
"INADL",5.3124033643488
"FAM32A",8.22488822594224
"ITGA1",5.3655042988268
"SLC12A4",3.13609107096562
"HOXB1",3.43596705673899
"LOC101929078",3.8565004177084
"MFN2",7.83791479901125
"STXBP6",3.64144411113104
"KIAA1644",3.7590472810406
"IPO8",8.56773290630259
"RPS10L",7.17555037588139
"RPS21",10.9215470390909
"PPM1H",6.47084764648814
"PYCARD",6.31855785113842
"GPR37L1",4.1777774783663
"TJAP1",7.86251867956525
"KDM4B",5.42464488586787
"VWA1",6.01869576380721
"HMGN1",9.65990928756133
"FUS",5.23875963841307
"CDH19",2.3012426716426
"NBR2",7.60552134265672
"SF1",8.29582534242227
"HDLBP",5.83207803608941
"METTL2A /// METTL2B",6.49161956158564
"DNAJC15",7.22361573774066
"LAGE3",4.78369534548803
"KLHDC8A",3.12301552100313
"RPL13 /// SNORD68",9.55557858101488
"CDK5R2",4.02519681111246
"ZCCHC24",6.11669400344535
"DUT",7.83428433932572
"SAP130",6.47701399366049
"DOHH",5.27609716741275
"IGHM",5.30631931231646
"DSERG1",4.53121651296718
"PRKAB1",6.65610050675692
"MAP3K13",6.71660677155202
"KEL",3.61992480151489
"CERS4",4.42451654272623
"CLPB",3.81681562065008
"SEMA7A",3.97684818270478
"SERPINA1",6.46404792767173
"B2M",8.44196394251103
"CADM4",3.96065548477361
"PSMD7",7.09708111647311
"KCMF1",6.80556544472179
"ASMTL-AS1",4.13069060448823
"KCNA10",3.80870384509545
"OXCT2",3.90857026509955
"ERV3-2",7.85449253592952
"AGBL5",5.19765212915515
"SRP19",7.85818607415084
"NAB1",8.17021767795996
"IQCH",3.50567180339405
"GALNT3",6.05425888161321
"ASGR2",4.87755476749245
"PPME1",6.14507130590588
"RASSF9",4.26738069770585
"CEMP1",3.86725542585235
"SLC9A7",3.82027417655403
"RAPSN",3.08036250313145
"SURF1",4.95679633779589
"LIMS2",5.60829954378524
"GRB10",8.23115906830042
"RAB11FIP5",6.05774833839422
"ABO",5.05032606075443
"AURKB",4.06143378936528
"IDH1",9.76574093887
"ME1",4.61281085545376
"ASCL3",2.77999522607411
"GLRA3",3.1316892170472
"EHMT1",5.27989429517629
"FBXW11",8.41557630946866
"POMC",3.86821428578913
"DNAJC1",6.5960264835424
"CIAPIN1",6.15260273765122
"TPK1",5.3817924064347
"SMO",4.84822434513063
"COMMD8",6.62310543175471
"DSG3",2.81394741503353
"CHD5",4.16940943569478
"EDAR",3.91120714170644
"EPHB2",4.16076927227564
"ANKRD28",6.84336100794773
"NEK7",7.10167740617386
"SLFN12",4.96031593717536
"PLA2G7",3.61683259584697
"TFDP3",3.59016701806553
"TEX13A",3.87983635215136
"IL13",3.20734284402881
"EHMT2",5.77330796192083
"AF090939",3.06490137595605
"PXMP4",4.27918791169936
"LYRM2",4.06305398632562
"ADH1A",2.79182596329999
"MTM1",5.44491587606375
"LAMA2",5.12288282893375
"TMEM59",9.95516000041408
"ATN1",6.33834393172037
"VPS13B",4.73118110058
"HYAL2",5.56154753168283
"C2orf47",8.16733972613954
"TACC2",6.92203495840133
"OTUD4",5.31271046875591
"TSSK2",3.35056746068038
"PAX4",2.2856866520921
"UGDH",6.78782426608576
"MCM6",4.36730697028612
"TIMM22",6.07949615261356
"PLA2G2A",3.71673540133622
"MRFAP1L1",9.15613455026178
"RPS10",10.9594034058999
"SNRPF",7.04321985435713
"EAPP",9.17725288248336
"ARMC9",4.84986131442186
"HIST1H2APS4 /// HIST1H2APS4",3.67477528385111
"CCL7",2.89907126423276
"GDAP1L1",3.090727706497
"IKZF4",3.95000873841381
"TECR",6.61639961162564
"FKBP6",3.3572766892178
"STXBP5L",2.90094319557625
"HNRNPA1 /// HNRNPA1P10",11.4824048790849
"NINL",6.54648165276347
"MSTO1 /// MSTO2P",7.24105844665958
"HPGDS",4.0508121256175
"COL5A1",5.4650815591271
"TRPC1",5.56565966645706
"PALLD",7.13269203570093
"CTRL",4.19925201084647
"HIBCH",7.9493572397867
"GIMAP1-GIMAP5 /// GIMAP5",5.24128582904241
"UNC119B",7.40412168446937
"PBX2",6.96580733478881
"RC3H2",4.56622609785402
"PRUNE2",4.64519852308679
"DHX35",3.65266671272857
"RBM38",6.00894278602955
"HSPA6",6.34874195958718
"DNAJA3",7.88314288981414
"MAPRE3",6.03998589588821
"DENND1B",5.96486963198034
"UBXN1",6.69080260753983
"TRAV12-2",3.40277563171746
"KBTBD11",7.36784412850864
"NDOR1",4.56031128669167
"AKAP12",8.25029539265132
"RPS23",5.18952976155213
"CNGA1",4.00141250734596
"RUFY2",2.97873360053342
"ADCK2",4.23984278239851
"C1orf27",5.44782586352189
"HOXA10",6.82056109103971
"PSAP",10.132976332166
"ELMO3",4.84106992122762
"BUB3",8.46335557362956
"CDK5R1",4.09831086092487
"YY1AP1",8.23090394130023
"HIST1H1E",3.93351279922324
"MUL1",6.19776704040552
"EIF3K",9.76769744126273
"UCKL1",4.10054439212439
"OR7C1",3.33338784345843
"ADRB3",3.50701033159017
"RPS6",11.8870757808742
"F3",6.52263284536472
"TRAT1",3.65056932827002
"MCF2L-AS1",4.13786309748869
"IQCK",6.70690117528348
"FGFR1OP",9.40200596152057
"RANGRF",5.76550479260902
"PABPC1",5.69668441162898
"TIMM50",5.99038967939419
"MST4",5.22006738871531
"SCRIB",5.51558250262894
"MIS12",6.67616656061328
"GNAQ",8.4552909999553
"RSRC2",8.31735314691214
"PFKFB2",6.27487873913753
"SIRT3",5.5770265132295
"NUS1 /// NUS1P3",3.86523325025896
"DDN",5.12385814411224
"GGTLC1",6.90843966490607
"AP1G2",4.28314990397205
"DARS",8.13235235028516
"ARHGEF28",6.9747413103604
"AOC1",8.52985313122228
"PURA",7.50581250088624
"AMACR /// C1QTNF3-AMACR",6.9611362907797
"THBS4",4.41001741160982
"TRADD",3.48616305496416
"FLI1",5.74810019813874
"OR1E3 /// OR1E3",3.5081448372433
"FAT4",5.08597016046841
"RIN3",5.92614233414834
"BLNK",8.22812584558334
"PRDM14",3.90822787668905
"TRIM36",2.81567389821907
"C18orf8",4.00663235686072
"MCUR1",6.75344778975863
"SLC33A1",7.17491029173534
"GLCE",6.36433793206917
"AIPL1",2.85436639255312
"DPF3",6.06129920327676
"TADA3",7.67186583821365
"NBEAL1 /// RPL12",11.4506058476642
"ZZZ3",5.04432832439619
"F5",4.31541416543088
"FNTA",7.26382108553471
"KDR",5.7703126019925
"TGFB2",4.46446743281002
"PRSS3P2",4.6599502059393
"KIAA1462",4.03844266195584
"NUP205",5.69116288653798
"SLC26A10",4.20153562928865
"ZNF862",6.60906544185245
"TMEM168",7.6170405329933
"TRMU",5.18603038759782
"PAFAH1B2",7.39266148518225
"SNX4",5.82655965052403
"AMPD3",6.11009763223174
"F13B",2.61034353311774
"SH3BP5",7.54710480528061
"SPOP",7.42984983680058
"ARHGAP24",7.32907826913622
"ASCC3",6.04801497028215
"TRPM3",5.93949150629623
"DNMT3A",4.43479796184307
"CDK4",7.35610776999472
"HLA-DMB",8.47674310037116
"NPC1L1",3.05877691676404
"CACNA1G",3.09449766872622
"CLIC1",10.3598630352144
"CYTH4",5.12820505955141
"IKZF1",4.15403450477949
"APEX1",8.19789434527393
"SIX3",3.94562192050528
"SAP30L",7.29589426811065
"SLC38A3",4.70135524840298
"ANAPC5",7.66647658246492
"PCYT1A",8.80116373249974
"WIPF2",8.34863478994538
"IL36A",3.45128744360975
"PPP1CB",8.81153655574774
"SELPLG",6.97823020537279
"ZNF107",3.07663426813488
"ERGIC3",7.93488353475775
"EXOG",4.41129357007126
"AK6 /// TAF9",7.22321122402428
"CHEK1",3.80715396953265
"RAP2A",5.70703620123598
"SQLE",3.78846747768087
"VPREB1",2.69164116444117
"KIF25-AS1",2.78463856046913
"RPL5 /// SNORD21",10.7950551688856
"SHC2",4.73601836784551
"FBXO2",4.7529131825596
"PRDX1",10.3697925321439
"WASL",6.65074670738213
"ZNF271",5.92342203398141
"EPRS",6.73565011435926
"BAI3",2.44699568238889
"IL26",2.61174557266109
"EXTL3",4.89606560760448
"NELL1",6.40856969175002
"PPP2CA",8.66300281082053
"DOPEY2",3.23833284183034
"MYO15A",3.61120869657659
"RANBP17",3.6984680966811
"NOL6",3.978340416949
"AQP5",3.32097882075939
"DGKE",3.38072091823177
"HMX1",4.20816238031166
"RPL37A",12.9058371540272
"GTF2H5",6.41920534577658
"COL9A2",4.14001751961531
"HEG1",7.56966088356739
"UBR5",6.94871412727258
"STOML1",4.67515299504591
"NAA11",2.87385753736241
"GPR18",4.91300234465706
"SPATA6",5.13375886068154
"MRPL57",7.15297742862354
"COPB2",9.0648322633368
"CDH17",3.49195162397968
"GRB7",5.25126035839948
"ATG2B",5.21698939928714
"DET1",5.27522291029941
"ATR",4.15422393692746
"ESRRB",3.63415613406269
"KLF10",6.70137905040274
"SSR2",9.64332889769845
"PPCS",8.80180568246534
"ZNF391",3.30729750853176
"ISYNA1",5.20185014948379
"SH3GLB2",4.49866170316837
"HDAC4",3.2975714024151
"HLA-DPB1",6.78482549000676
"GLI2",3.57083003483697
"AQP3",6.4528018458024
"RNPS1",7.20192483269453
"EML4",8.34207614854955
"CBX6",8.89641538188042
"RABL6",6.10386953246438
"VIL1",5.11919968559848
"EXT2",5.987131026994
"MRPL39",7.38364377585949
"C12orf4",6.03198423107308
"SEC22A",5.3052990225044
"PDGFC",8.04810087008321
"TP73",3.13016111437654
"NOX5",3.19294335522826
"SOAT1",5.73550238454912
"RANBP1",7.31418697186354
"CDK16",6.92570289915203
"MTMR4",8.26022379297688
"SLC35E1",6.98960207024048
"DPH1 /// OVCA2",5.53219056562871
"LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5",5.55211563286591
"SRP14",10.6766748272495
"KCNMB2",3.66620328047891
"ZNF24",9.13882541709728
"CGB /// CGB1 /// CGB5 /// CGB7 /// CGB8",3.95520862107611
"CHD3",5.86830844285494
"DNM1",5.59573719455758
"C5orf15",9.56337274371188
"ELL2",4.86565667019915
"FXYD6",7.28809938123852
"TREM2",4.10398138801021
"PPP1R17",2.91308442458557
"CNTLN",4.37103425630568
"SLC29A1",6.34911047595324
"RIN2",8.07207954325584
"OBSCN",4.51100125734564
"TMEM176B",9.37327742038827
"PEX26",5.74220087134145
"C19orf53",7.99047339139511
"DPF1",4.36396839646646
"ARHGEF16",4.66622579071796
"HBG1 /// HBG2",6.31524399403652
"CUX2",3.8583207790302
"FER1L4",3.87663430601146
"RSG1",4.52610990481957
"ATPIF1",9.19314161854888
"GRM1",4.10988423165645
"RPP30",6.53527223942786
"MRPL3",8.38172836560443
"GRB2",6.35427499820913
"NCBP1",5.45053434083941
"ZC3H7A",6.22849641492993
"RANBP2",7.47850994571584
"PGK2",3.24926729402468
"CLSPN",3.30672057581997
"ZNF646",4.80496702103281
"KIAA1024",3.26738534534164
"KAT8",5.06089118600276
"POLD4",5.56374455223928
"FAM162A",6.8558802088085
"BTBD1",8.5068854876795
"YTHDF2",6.75248482871967
"PPP1R1A",7.21885110850653
"C14orf93",4.71583892160974
"LRRC40",7.69458861479684
"SPAG9",6.63592131772099
"ZDHHC3",6.96367290368467
"FAM127A",7.99789018330837
"RRAS2",7.17096301601572
"SNRNP25",6.80176547529172
"DHX40",7.49853010212579
"LGR4",6.18900027848634
"DCAF10",5.22190968036
"LYZL6",2.94459704173858
"PAQR4",4.16081353792748
"NFE2L3",4.72897058870161
"OCLM",3.76883466913509
"HNRNPA0",8.0496096437489
"LOC101929336 /// RIF1",4.02848957684839
"KRT83",3.820804784257
"MAOB",7.6781582030159
"HOXA1",3.9920895047244
"ROR1",4.55183184115028
"SCRN3",4.95160774704108
"USP24",5.39001073355267
"LRP3",4.26424854696931
"CAMK1G",2.96761222730186
"LOC101928826 /// TPT1",11.8211916891735
"CAPZA1",6.38011011984154
"VRK3",6.03246777500141
"GPM6A",4.247721895725
"CYP3A43",3.41143841700966
"KIAA1045",2.78164951420371
"FLT1",5.92590753166084
"FBXO16 /// ZNF395",4.75180902452617
"HKDC1",4.22934642282747
"HSD17B10",7.90784136631992
"CYR61",5.96706789435638
"MLXIP",4.01592191529438
"RPS17",10.5449257762122
"LPL",5.62202992442537
"CFHR4",3.44555749822025
"KLF2",5.58610857941228
"PRLR",7.6791807995612
"SLC25A20",6.67208465952984
"GLYAT",7.5380055489392
"LRP1",4.25741104852753
"NENF",6.5913736010134
"GPC4",6.81967628688681
"FARP1",7.36089878356999
"HOXB7",6.90338914350434
"SUPT6H",5.4669667971273
"RIMS1",3.57501319294306
"GRID2",3.53928003404846
"ASTN2",5.96987326095157
"MATN4",4.34402139530863
"KCNH6",2.67847426063679
"EIF3F",8.22162872944364
"GPR65",5.82714397571543
"EDF1",9.12716890108682
"ATP5J",8.76478694543626
"PDK3",8.35583795405053
"TMEM14A",7.384557378965
"FXN",5.0332691815036
"ERVH-4",3.92473495899428
"DNPH1",5.49899184431348
"COX17 /// POPDC2",7.50610729095678
"PHF21A",5.37058946844788
"AGO3",6.92482613249149
"ECM1",4.93002158530698
"TNFRSF10D",5.49869723186118
"MAP2K5",3.18902559746199
"ADORA3",3.74027294196899
"COL7A1",4.61571095005247
"RGL1",7.5313987544075
"MTA1",7.2695866112878
"C1GALT1C1",6.72261793945245
"NAE1",7.16472071494838
"LINC00260",3.6105874692934
"KDELR1",7.65858729710435
"KLF7",5.59655590631488
"PACSIN2",6.84712028993645
"ANKRD12",6.16184265271106
"ABI1",7.48018916671153
"DIP2A",3.62927742712362
"LAMB4",3.06659237639279
"MAGI1",5.7013449954101
"RAB26",3.78605178917383
"RBM4B",6.85828702061305
"UTRN",7.84962216829685
"GBX1",2.72158612379372
"BPIFA1",2.76872068343171
"KIAA0020",5.97245987081035
"EHD3",4.01902393591184
"APOL2",8.70845401178536
"ARPIN",6.85244566448104
"SLC35E2 /// SLC35E2B",9.66597569520879
"RSL24D1",7.46721557401377
"LINC01314",3.91600639287809
"RPL29",10.5947169841693
"GLT8D1",7.46528311145341
"DNAJB2",7.556939084984
"AGT",7.55968076930569
"ERBB2IP",6.99535442956013
"PLIN2",7.88021079731421
"TLR3",5.86779619112726
"SLC3A1",7.27146235610518
"ZIC4",2.65535524226724
"TP53TG5",3.56261995445423
"CEPT1",5.61499474592585
"HEATR1",3.48033294115216
"IVD",4.12125292207082
"YWHAB",9.40805820124445
"EGFL8 /// PPT2",5.69806396155165
"FXR1",7.93548501641486
"ZNF81",3.75095281351181
"THSD4",5.57933347034575
"ABCG1",8.14666149668337
"USP7",8.06985904411925
"GUCY1B3",5.87830045193258
"LOC102724788 /// PRODH",5.33494555080932
"KLHL29",3.73191658139914
"RPS15",7.65177107071935
"CNTFR",3.91227036170006
"IHH",4.45203147207044
"WDR73",6.47687423756205
"NLE1",3.42939622904474
"AKAP4",3.30976150106395
"GPR19",2.67913992259571
"CES3",4.50479662641755
"TAOK1",4.3720710848017
"RPAIN",6.00331960029708
"RBBP9",3.08113916116801
"OLFM1",3.12892192179492
"ARHGAP26",4.13511542102288
"DUOX2",3.20168448945393
"BTD",5.98727638509264
"APOC2 /// APOC4 /// APOC4-APOC2",3.91733723492125
"PDCD6",7.81471390799199
"POLR2J /// POLR2J2 /// POLR2J3 /// UPK3BL",5.15830478197991
"ST18",2.67290023627214
"PROC",5.27116973014061
"IFITM1 /// IFITM2",9.93847508115361
"GRAMD3",6.57688128604175
"TPR",7.7851901776023
"COL9A3",5.0868261335037
"RFX2",4.49726410453495
"DMPK",5.97880248896187
"MIR7703 /// PSME2",9.87786734655655
"VOPP1",9.15756253193276
"CCR5",5.02771140710571
"FADD",6.73764960821805
"RPS4XP2 /// RPS4XP2",9.82257450614299
"PKNOX2",3.07675917359057
"TRIM44",7.90774062136128
"YTHDC2",6.72573935960814
"TROAP",3.73178982522409
"RARA",4.83124090286946
"SLC7A5",5.90929187855894
"MTPAP",6.45476054135474
"UBE2C",4.14251550673489
"KDSR",6.68049374341952
"PLXNB3",3.2963049497974
"DNTT",4.53650169355766
"RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",12.434063358899
"GABPB1",5.30367238230945
"TFG",8.65803608408321
"TTC39A",3.90103301012955
"THADA",6.23736196490385
"TTC22",6.18801839976832
"LRIF1",5.12314666497016
"AGL",6.43602125798304
"AFF4",8.82269717207762
"TXNL4B",6.21394182119434
"HSP90B1 /// MIR3652",9.52229850382762
"SIGLEC7",4.91582469071183
"CYBB",5.03608002661154
"NR2C1",6.80513793027699
"RNF139",7.91101920923338
"VPS33A",6.30459910818314
"CYLC1",2.91065342851442
"NUP43",4.44748476488823
"NAV3",3.70496642291408
"RCL1",3.65902727755256
"SEPT6",5.03615148088583
"EVPL",4.47720490387312
"HNRNPCL1 /// HNRNPCL2 /// LOC101060301 /// LOC649330",3.05403263302185
"FZD3",4.62325584359508
"CFTR",3.08734772730224
"CDY1 /// CDY1B /// CDY2A /// CDY2B",2.77695617391358
"TTC13",5.97830324240855
"MMP28",2.95290335331687
"NOP16",6.5950427251955
"RAB11FIP2",7.01700739520345
"CDC42BPA",7.63470790792034
"TGIF1",6.78358144323191
"EEF1G /// MIR3654",11.3323660981015
"FAM192A",8.63470865689501
"LRRFIP1",5.99878866071393
"CDKL2",5.76090535642312
"GAREM",5.72937483033549
"GSN",8.29122770542613
"PDK1",5.58312165207619
"HOXA10-HOXA9 /// HOXA9 /// MIR196B",6.47817332247488
"ACSS3",6.80911748242532
"MCCC2",8.1969946304904
"KIAA0040",6.94306750917184
"KLHL20",3.94133188083342
"C17orf85",5.39015272953908
"RP11-10N23.4",2.7731236548556
"RALGAPA1",7.28902213541308
"FUT2",3.3768547252118
"HUWE1",8.48579866402895
"MNT",4.48510136531432
"PPAP2B",5.61888278548382
"MAD2L1BP",5.85416067274737
"DMWD",4.84075520871555
"FKBP4",7.64500855175986
"C11orf30",4.39128386554171
"SLC4A7",3.075148300358
"UBE2V2",7.37399743079667
"CPA1",2.82378519556007
"STK38",6.09485387176367
"COX7C",9.46830535557354
"PTH",2.35040542464254
"SLC30A9",9.12450619620313
"DNAJC16",6.5066864681654
"FAM50B",5.8923644282307
"LOXL2",4.01260072846884
"MRPL42",7.09997495406779
"ARID4A",6.73492584588497
"HIVEP3",5.00938834946193
"RNF40",5.51447502843832
"RPL27A /// SNORA45A",12.1277487179033
"STRAP",7.96708196059985
"RPL18A /// SNORA68",11.2179381535705
"MYO1C",5.9407736622622
"ATXN10",8.4833358107804
"BCL7B",6.30935491592543
"ANXA2P3",2.85883513802629
"KCNB2",3.38981456393203
"UFM1",8.25299393514498
"NUP210",6.04684594971951
"KIAA0485",6.18511720818795
"INPP5A",7.11935373564711
"ADCYAP1R1",2.93039304081689
"RBL2",7.86084216993108
"ZNF205",5.40598727509169
"AMPD3 /// CAND1.11",3.92075241340753
"LUC7L",7.6391459270044
"COL8A2",3.28830110080147
"FOXP3",3.88848298655778
"ATXN7L1",4.55977969562025
"SBNO1",5.4199456790017
"PTPRN",3.0992076081538
"TMEM208",6.82842770071837
"LLGL1",3.85226475390715
"ACR",3.72592688262162
"PML",4.41418420889692
"GPR137B",8.81105182023116
"PQBP1",6.28316834164574
"TSPO",7.11806387133541
"ADM",9.35820577895346
"GABRG3",2.51692456252459
"NCAPH2",5.71621160286935
"CLIP2",3.8054412063296
"MYO7B",2.97065661588242
"DGKG",4.02318302326223
"GALNT10",6.60069034819212
"HIST1H2BJ",2.67385157206579
"FRAS1",6.52043435841732
"SLC25A22",5.228602816349
"NFATC2IP",5.5316620713818
"LPCAT4",3.696940560369
"NR2F2",7.9291189277284
"PLCB3",6.62180344819582
"CORO2B",4.52274987397798
"ASH1L",7.64104960729355
"GRM8",3.06394891324835
"GPC5",6.04522304701629
"ARHGAP29",7.32367726121468
"ST3GAL4",3.84521587724638
"BIN3",7.16758658590948
"ABCD3",7.99477356451905
"CCDC30",4.76012483488383
"AK4 /// LOC100507855",6.77661692589018
"WHSC1L1",6.64165942254076
"RASL11B",7.19270004643989
"RPL35",8.95178300287518
"SARS2",4.07434826355737
"UXS1",8.31270706305152
"ABCC6 /// LOC101930322",6.37418654965502
"CXCL13",3.83960729757479
"PLOD3",5.88660943880752
"PACS2",5.19751264402431
"PPP1R2P9",3.2400105959886
"CASR",4.67795010288868
"SLC2A1",4.34961114665191
"TMEM222",7.15567083073537
"LRP5L",4.10698628405927
"CEP55",4.37035581650175
"NHLRC2",6.6924591403393
"DERL2",9.17224751876338
"TROVE2",6.44877679949697
"CCNA2",3.38956740823489
"PTPN4",5.42574487492178
"PSMD13",7.75088910773715
"IVL",3.15504327194866
"ARNT",7.01528600493843
"RPL36",9.61984918036325
"AKAP10",4.88826141861667
"CCAR2",2.74721598620544
"DKFZP434A062",3.82340349580977
"CEP170B",5.52784808202799
"USP14",7.74024342800916
"HCG4",4.29456374215787
"NMT2",5.56710878396269
"SLC3A2",5.95682115671817
"RPL23A",12.2006769880587
"EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2",10.5930618286507
"CTPS1",5.78406562622076
"ZXDC",6.49004025379539
"CRYZL1",7.92582258776571
"ARHGEF6",7.63653673188315
"KMT2A",5.12597900865062
"ITFG2",5.17799258059183
"KIAA1456 /// LOC101927137",6.06467724125321
"CKS2",5.54736026270653
"GMCL1",7.00340809677836
"MPC2",9.05509045340281
"ECT2",3.03373365927899
"NHP2",8.35646715671827
"LOC647070",5.7956740113951
"SPHK1",3.49934892645298
"DENND2D",6.5821812000607
"SLC4A3",4.40075754120494
"RP5-1184F4.5",3.49170038106967
"EIF3A",6.77457173101574
"MYB",3.85488046582325
"TTLL12",6.74465605821267
"RGS16",4.49343326294774
"PDE1A",6.85611021470023
"ARNT2",5.16337791859601
"LYST",6.34880279002443
"SLC37A4",6.7728335487444
"SETD8",6.25269611258793
"LRRC48",3.81537954874867
"TDGF1 /// TDGF1P3",6.63167369848439
"LRCH1",5.6102162690735
"DTNA",3.1540852936835
"APBB1IP",5.60173560863476
"GEMIN8",5.64518473721534
"COL4A4",6.29301843802997
"TMEM97",6.99114395147254
"MYO5C",6.655900357623
"INPP4A",5.62380781236734
"IGLV6-57",3.17917453860816
"BBS4",6.38814927154011
"LRP10",9.28549685493682
"SET /// SETSIP",8.5617894925177
"CCNG2",7.74095984344046
"PARN",6.85838096587541
"EML1",5.46836114649846
"MRPS18B",6.19050594798817
"NLK",6.36152043353695
"GGNBP2",6.67415447612808
"TK1",4.07771415133357
